title,link,pub_date
"R Power gets shareholders' nod to issue shares, warrants worth Rs 1,325 cr - Business Standard",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9tYXJrZXRzL3ItcG93ZXItZ2V0cy1zaGFyZWhvbGRlcnMtbm9kLXRvLWlzc3VlLXNoYXJlcy13YXJyYW50cy13b3J0aC1ycy0xLTMyNS1jci0xMjEwNzE0MDAzMDZfMS5odG1s0gGSAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9tYXJrZXRzL3ItcG93ZXItZ2V0cy1zaGFyZWhvbGRlcnMtbm9kLXRvLWlzc3VlLXNoYXJlcy13YXJyYW50cy13b3J0aC1ycy0xLTMyNS1jci0xMjEwNzE0MDAzMDZfMS5odG1s?oc=5,"Wed, 14 Jul 2021 07:00:00 GMT"
"RIL, Granules India among 85 stocks sending sell signals on MACD - IndiaTimes",https://news.google.com/rss/articles/CBMiiAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yaWwtZ3JhbnVsZXMtaW5kaWEtYW1vbmctODUtc3RvY2tzLXNlbmRpbmctc2VsbC1zaWduYWxzLW9uLW1hY2QvYXJ0aWNsZXNob3cvODQ4MTg3OTQuY21z0gGMAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3JpbC1ncmFudWxlcy1pbmRpYS1hbW9uZy04NS1zdG9ja3Mtc2VuZGluZy1zZWxsLXNpZ25hbHMtb24tbWFjZC9hbXBfYXJ0aWNsZXNob3cvODQ4MTg3OTQuY21z?oc=5,"Wed, 28 Jul 2021 07:00:00 GMT"
"Reliance Industries, IRCTC, Cipla, Dr. Reddy’s and other stocks to watch out for on June 30 - Business Insider India",https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vc3RvY2stbWFya2V0L25ld3MvcmVsaWFuY2UtaW5kdXN0cmllcy1pcmN0Yy1jaXBsYS1kci1yZWRkeXMtYW5kLW90aGVyLXN0b2Nrcy10by13YXRjaC1vdXQtZm9yLW9uLWp1bmUtMzAvc2xpZGVsaXN0LzgzOTc0Mjg0LmNtc9IBngFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vc3RvY2stbWFya2V0L25ld3MvcmVsaWFuY2UtaW5kdXN0cmllcy1pcmN0Yy1jaXBsYS1kci1yZWRkeXMtYW5kLW90aGVyLXN0b2Nrcy10by13YXRjaC1vdXQtZm9yLW9uLWp1bmUtMzAvc2xpZGVsaXN0LzgzOTc0Mjg0LmNtcw?oc=5,"Wed, 30 Jun 2021 07:00:00 GMT"
Can Anil Ambani's RPower and Reliance Capital market rally last? - Quartz India,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vcXouY29tL2luZGlhLzIwMjgwNzUvY2FuLWFuaWwtYW1iYW5pcy1ycG93ZXItYW5kLXJlbGlhbmNlLWNhcGl0YWwtbWFya2V0LXJhbGx5LWxhc3TSAQA?oc=5,"Mon, 12 Jul 2021 07:00:00 GMT"
Here are the top 10 stocks held by NPS equity funds - Moneycontrol,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3BlcnNvbmFsLWZpbmFuY2UvaGVyZS1hcmUtdGhlLXRvcC0xMC1zdG9ja3MtaGVsZC1ieS1ucHMtZXF1aXR5LWZ1bmRzLTcyNDc0MzEuaHRtbNIBhwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3BlcnNvbmFsLWZpbmFuY2UvaGVyZS1hcmUtdGhlLXRvcC0xMC1zdG9ja3MtaGVsZC1ieS1ucHMtZXF1aXR5LWZ1bmRzLTcyNDc0MzEuaHRtbC9hbXA?oc=5,"Fri, 30 Jul 2021 07:00:00 GMT"
Know which funds own a particular stock | Articles - Morningstar India,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lm1vcm5pbmdzdGFyLmluL3Bvc3RzLzY0MTgyL2tub3ctZnVuZHMtcGFydGljdWxhci1zdG9jay5hc3B40gEA?oc=5,"Wed, 21 Jul 2021 07:00:00 GMT"
"Sensex Gains Over 200 Points, Nifty Above 15,800; IT Stocks Strong - NDTV Profit",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5uZHR2cHJvZml0LmNvbS9idXNpbmVzcy9zdG9jay1tYXJrZXQtdXBkYXRlcy1qdW5lLTMwLTIwMjEtc2Vuc2V4LWdhaW5zLW92ZXItMjAwLXBvaW50cy1uaWZ0eS1hYm92ZS0xNS04MDAtaXQtc3RvY2tzLXN0cm9uZy0yNDc1OTE40gGSAWh0dHBzOi8vd3d3Lm5kdHZwcm9maXQuY29tL2FtcC9idXNpbmVzcy9zdG9jay1tYXJrZXQtdXBkYXRlcy1qdW5lLTMwLTIwMjEtc2Vuc2V4LWdhaW5zLW92ZXItMjAwLXBvaW50cy1uaWZ0eS1hYm92ZS0xNS04MDAtaXQtc3RvY2tzLXN0cm9uZy0yNDc1OTE4?oc=5,"Wed, 30 Jun 2021 07:00:00 GMT"
"Reliance Retail picks up 66.95% stake in Just Dial for Rs 3,497 cr - Business Standard",https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9jb21wYW5pZXMvcmVsaWFuY2UtcmV0YWlsLXRvLWFjcXVpcmUtY29udHJvbGxpbmctc3Rha2UtaW4tanVzdC1kaWFsLWZvci1ycy0zLTQ5Ny1jci0xMjEwNzE2MDEyODBfMS5odG1s0gGVAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9jb21wYW5pZXMvcmVsaWFuY2UtcmV0YWlsLXRvLWFjcXVpcmUtY29udHJvbGxpbmctc3Rha2UtaW4tanVzdC1kaWFsLWZvci1ycy0zLTQ5Ny1jci0xMjEwNzE2MDEyODBfMS5odG1s?oc=5,"Fri, 16 Jul 2021 07:00:00 GMT"
RCom hits lower circuit after DoT refuses to renew licence - IndiaTimes,https://news.google.com/rss/articles/CBMigwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yY29tLWhpdHMtbG93ZXItY2lyY3VpdC1hZnRlci1kb3QtcmVmdXNlcy10by1yZW5ldy1saWNlbmNlL2FydGljbGVzaG93Lzg0MTY0NDg3LmNtc9IBhwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yY29tLWhpdHMtbG93ZXItY2lyY3VpdC1hZnRlci1kb3QtcmVmdXNlcy10by1yZW5ldy1saWNlbmNlL2FtcF9hcnRpY2xlc2hvdy84NDE2NDQ4Ny5jbXM?oc=5,"Tue, 06 Jul 2021 07:00:00 GMT"
Reliance Infrastructure raises ₹550.56 cr via preferential allotment of securities | Company Business News - Mint,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvcmVsaWFuY2UtaW5mcmEtcmFpc2VzLXJzLTU1MC01Ni1jci12aWEtcHJlZmVyZW50aWFsLWFsbG90bWVudC1vZi1zZWN1cml0aWVzLTExNjI2NzA0MTQ3Mjk3Lmh0bWzSAYsBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL2NvbXBhbmllcy9uZXdzL3JlbGlhbmNlLWluZnJhLXJhaXNlcy1ycy01NTAtNTYtY3ItdmlhLXByZWZlcmVudGlhbC1hbGxvdG1lbnQtb2Ytc2VjdXJpdGllcy9hbXAtMTE2MjY3MDQxNDcyOTcuaHRtbA?oc=5,"Mon, 19 Jul 2021 07:00:00 GMT"
"Reliance Industries Q1 results: Profit after tax jumps 67% YoY to Rs 13,806 crore, revenue comes in at Rs... - Moneycontrol",https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9yZWxpYW5jZS1pbmR1c3RyaWVzLXExLXJlc3VsdHMtbmV0LXByb2ZpdC1hdC1ycy0xMjI3My1jcm9yZS1yZXZlbnVlLWNvbWVzLWluLWF0LXJzLTEtNDAtbGFraC1jcm9yZS03MjE0NDQxLmh0bWzSAaYBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL21hcmtldHMvcmVsaWFuY2UtaW5kdXN0cmllcy1xMS1yZXN1bHRzLW5ldC1wcm9maXQtYXQtcnMtMTIyNzMtY3JvcmUtcmV2ZW51ZS1jb21lcy1pbi1hdC1ycy0xLTQwLWxha2gtY3JvcmUtNzIxNDQ0MS5odG1sL2FtcA?oc=5,"Fri, 23 Jul 2021 07:00:00 GMT"
"Just Dial founder Mani sells 21% to Reliance Retail in Rs 1,332 crore block deal - IndiaTimes",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL2p1c3QtZGlhbC1mb3VuZGVyLW1hbmktc2VsbHMtMjEtdG8tcmVsaWFuY2UtcmV0YWlsL2FydGljbGVzaG93Lzg0NTk2Mzg4LmNtc9IBf2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL2p1c3QtZGlhbC1mb3VuZGVyLW1hbmktc2VsbHMtMjEtdG8tcmVsaWFuY2UtcmV0YWlsL2FtcF9hcnRpY2xlc2hvdy84NDU5NjM4OC5jbXM?oc=5,"Wed, 21 Jul 2021 07:00:00 GMT"
"Amid IPO frenzy, Reliance plans public listing of retail, O2C businesses - Business Standard",https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9jb21wYW5pZXMvYW1pZC1pcG8tZnJlbnp5LXJlbGlhbmNlLXBsYW5zLXB1YmxpYy1saXN0aW5nLWZvci1yZXRhaWwtbzJjLWJ1c2luZXNzZXMtMTIxMDcxNTAxMDc5XzEuaHRtbNIBkwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2FydGljbGUvY29tcGFuaWVzL2FtaWQtaXBvLWZyZW56eS1yZWxpYW5jZS1wbGFucy1wdWJsaWMtbGlzdGluZy1mb3ItcmV0YWlsLW8yYy1idXNpbmVzc2VzLTEyMTA3MTUwMTA3OV8xLmh0bWw?oc=5,"Thu, 15 Jul 2021 07:00:00 GMT"
Your ₹1 lakh would have become ₹3.5-cr in this financial stock in 12 years | Stock Market News - Mint,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3lvdXItcnMtMS1sYWtoLXdvdWxkLWhhdmUtYmVjb21lLXJzLTMtNS1jci1pbi10aGlzLWZpbmFuY2lhbC1zdG9jay1pbi0xMi15ZWFycy0xMTYyNzE5MDA0MTMzMy5odG1s0gGYAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MveW91ci1ycy0xLWxha2gtd291bGQtaGF2ZS1iZWNvbWUtcnMtMy01LWNyLWluLXRoaXMtZmluYW5jaWFsLXN0b2NrLWluLTEyLXllYXJzL2FtcC0xMTYyNzE5MDA0MTMzMy5odG1s?oc=5,"Sun, 25 Jul 2021 07:00:00 GMT"
Authum Investment emerges as top bidder for Reliance Commercial Finance - Moneycontrol,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL2F1dGh1bS1pbnZlc3RtZW50LWVtZXJnZXMtYXMtdG9wLWJpZGRlci1mb3ItcmVsaWFuY2UtY29tbWVyY2lhbC1maW5hbmNlLTcxNzk5OTEuaHRtbNIBjQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL2F1dGh1bS1pbnZlc3RtZW50LWVtZXJnZXMtYXMtdG9wLWJpZGRlci1mb3ItcmVsaWFuY2UtY29tbWVyY2lhbC1maW5hbmNlLTcxNzk5OTEuaHRtbC9hbXA?oc=5,"Thu, 15 Jul 2021 07:00:00 GMT"
"Buy or Sell: Stock ideas by experts for July 05, 2021 - Economic Times",https://news.google.com/rss/articles/CBMigwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9idXktb3Itc2VsbC1zdG9jay1pZGVhcy1ieS1leHBlcnRzLWZvci1qdWx5LTA1LTIwMjEvdmlkZW9zaG93Lzg0MTMyMDcxLmNtc9IBfmh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL2J1eS1vci1zZWxsLXN0b2NrLWlkZWFzLWJ5LWV4cGVydHMtZm9yLWp1bHktMDUtMjAyMS9hbXBfdmlkZW9zaG93Lzg0MTMyMDcxLmNtcw?oc=5,"Mon, 05 Jul 2021 07:00:00 GMT"
Reliance Retail buys controlling stake in Just Dial for Rs 5.7k crore - Business Standard,https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9jb21wYW5pZXMvcmVsaWFuY2UtcmV0YWlsLWFjcXVpcmVzLWNvbnRyb2xsaW5nLXN0YWtlLWluLWp1c3QtZGlhbC1mb3ItcnMtMy00OTctY3JvcmUtMTIxMDcxNjAxNDUzXzEuaHRtbNIBlgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2FydGljbGUvY29tcGFuaWVzL3JlbGlhbmNlLXJldGFpbC1hY3F1aXJlcy1jb250cm9sbGluZy1zdGFrZS1pbi1qdXN0LWRpYWwtZm9yLXJzLTMtNDk3LWNyb3JlLTEyMTA3MTYwMTQ1M18xLmh0bWw?oc=5,"Fri, 16 Jul 2021 07:00:00 GMT"
"Buzzing Stocks: RIL, Shilpa Medicare, LIC Housing and other stocks in news today - Moneycontrol",https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3N0b2Nrcy9idXp6aW5nLXN0b2Nrcy1yaWwtc2hpbHBhLW1lZGljYXJlLWxpYy1ob3VzaW5nLWFuZC1vdGhlci1zdG9ja3MtaW4tbmV3cy10b2RheS03MTYyNDgxLmh0bWzSAZcBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL3Bob3Rvcy9idXNpbmVzcy9zdG9ja3MvYnV6emluZy1zdG9ja3MtcmlsLXNoaWxwYS1tZWRpY2FyZS1saWMtaG91c2luZy1hbmQtb3RoZXItc3RvY2tzLWluLW5ld3MtdG9kYXktNzE2MjQ4MS5odG1sL2FtcA?oc=5,"Tue, 13 Jul 2021 07:00:00 GMT"
Chris Wood launches India-dedicated equity portfolio with 16 stocks - Business Standard,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9tYXJrZXRzL2NocmlzLXdvb2QtbGF1bmNoZXMtaW5kaWEtZGVkaWNhdGVkLWVxdWl0eS1wb3J0Zm9saW8td2l0aC0xNi1zdG9ja3MtMTIxMDcwMjAwMTE5XzEuaHRtbNIBjQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2FydGljbGUvbWFya2V0cy9jaHJpcy13b29kLWxhdW5jaGVzLWluZGlhLWRlZGljYXRlZC1lcXVpdHktcG9ydGZvbGlvLXdpdGgtMTYtc3RvY2tzLTEyMTA3MDIwMDExOV8xLmh0bWw?oc=5,"Fri, 02 Jul 2021 07:00:00 GMT"
"Reliance Foundation administers over 10 lakh COVID vaccine doses to RIL employees, family members - IndiaTimes",https://news.google.com/rss/articles/CBMiswFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvcmVsaWFuY2UtZm91bmRhdGlvbi1hZG1pbmlzdGVycy1vdmVyLTEwLWxha2gtY292aWQtdmFjY2luZS1kb3Nlcy10by1yaWwtZW1wbG95ZWVzLWZhbWlseS1tZW1iZXJzL2FydGljbGVzaG93Lzg0NzYxMDMzLmNtc9IBtwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvcmVsaWFuY2UtZm91bmRhdGlvbi1hZG1pbmlzdGVycy1vdmVyLTEwLWxha2gtY292aWQtdmFjY2luZS1kb3Nlcy10by1yaWwtZW1wbG95ZWVzLWZhbWlseS1tZW1iZXJzL2FtcF9hcnRpY2xlc2hvdy84NDc2MTAzMy5jbXM?oc=5,"Mon, 26 Jul 2021 07:00:00 GMT"
Anil Ambani's Reliance Power gets approval from shareholders to raise funds of up to ₹1325 crore - Business Insider India,https://news.google.com/rss/articles/CBMisgFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vYnVzaW5lc3MvY29ycG9yYXRlcy9uZXdzL2FuaWwtYW1iYW5pcy1yZWxpYW5jZS1wb3dlci1nZXRzLWFwcHJvdmFsLWZyb20tc2hhcmVob2xkZXJzLXRvLXJhaXNlLWZ1bmRzLW9mLXVwLXRvLXJzLTEzMjUtY3JvcmUvYXJ0aWNsZXNob3cvODQ0MDE0MTcuY21z0gG2AWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5pbi9idXNpbmVzcy9jb3Jwb3JhdGVzL25ld3MvYW5pbC1hbWJhbmlzLXJlbGlhbmNlLXBvd2VyLWdldHMtYXBwcm92YWwtZnJvbS1zaGFyZWhvbGRlcnMtdG8tcmFpc2UtZnVuZHMtb2YtdXAtdG8tcnMtMTMyNS1jcm9yZS9hbXBfYXJ0aWNsZXNob3cvODQ0MDE0MTcuY21z?oc=5,"Tue, 13 Jul 2021 07:00:00 GMT"
Tata vs Reliance: A two-front battle -- renewable energy and retail - Business Standard,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9jb21wYW5pZXMvdGF0YS12cy1yZWxpYW5jZS1ob3ctY29tcGV0aXRpb24tYmV0d2Vlbi10aGUtYmlnLXR3by13aWxsLXBhbi1vdXQtMTIxMDcxMTAwNzIyXzEuaHRtbNIBjQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2FydGljbGUvY29tcGFuaWVzL3RhdGEtdnMtcmVsaWFuY2UtaG93LWNvbXBldGl0aW9uLWJldHdlZW4tdGhlLWJpZy10d28td2lsbC1wYW4tb3V0LTEyMTA3MTEwMDcyMl8xLmh0bWw?oc=5,"Mon, 12 Jul 2021 07:00:00 GMT"
"Vodafone Idea, SpiceJet, Adani Group and other stocks to watch out for on July 1 - Business Insider India",https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vc3RvY2stbWFya2V0L25ld3Mvdm9kYWZvbmUtaWRlYS1zcGljZWpldC1hZGFuaS1ncm91cC1hbmQtb3RoZXItc3RvY2tzLXRvLXdhdGNoLW91dC1mb3Itb24tanVseS0xL3NsaWRlbGlzdC84NDAwNzk1Ni5jbXPSAZYBaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmluL3N0b2NrLW1hcmtldC9uZXdzL3ZvZGFmb25lLWlkZWEtc3BpY2VqZXQtYWRhbmktZ3JvdXAtYW5kLW90aGVyLXN0b2Nrcy10by13YXRjaC1vdXQtZm9yLW9uLWp1bHktMS9zbGlkZWxpc3QvODQwMDc5NTYuY21z?oc=5,"Thu, 01 Jul 2021 07:00:00 GMT"
"Jefferies' Chris Wood launches India equity portfolio; financials, real estate, energy stocks see highest... - Moneycontrol",https://news.google.com/rss/articles/CBMisAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9qZWZmZXJpZXMtY2hyaXMtd29vZC1sYXVuY2hlcy1pbmRpYS1lcXVpdHktcG9ydGZvbGlvLWZpbmFuY2lhbHMtcmVhbC1lc3RhdGUtZW5lcmd5LXN0b2Nrcy1zZWUtaGlnaGVzdC1hbGxvY2F0aW9uLTcxMjA2NjEuaHRtbNIBtAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9qZWZmZXJpZXMtY2hyaXMtd29vZC1sYXVuY2hlcy1pbmRpYS1lcXVpdHktcG9ydGZvbGlvLWZpbmFuY2lhbHMtcmVhbC1lc3RhdGUtZW5lcmd5LXN0b2Nrcy1zZWUtaGlnaGVzdC1hbGxvY2F0aW9uLTcxMjA2NjEuaHRtbC9hbXA?oc=5,"Sat, 03 Jul 2021 07:00:00 GMT"
"Maharashtra rains: Bridge washed away, Mumbra bypass road damaged in Thane - Washed away - IndiaTimes",https://news.google.com/rss/articles/CBMikgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9pbmRpYS9tYWhhcmFzaHRyYS1yYWlucy1icmlkZ2Utd2FzaGVkLWF3YXktbXVtYnJhLWJ5cGFzcy1yb2FkLWRhbWFnZWQtaW4tdGhhbmUvd2FzaGVkLWF3YXkvc2xpZGVzaG93Lzg0ODUwNTQ5LmNtc9IBAA?oc=5,"Thu, 29 Jul 2021 07:00:00 GMT"
Jefferies' Chris Wood launches India equity portfolio - IndiaTimes,https://news.google.com/rss/articles/CBMihwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9qZWZmZXJpZXMtY2hyaXMtd29vZC1sYXVuY2hlcy1pbmRpYS1sb25nLW9ubHktZXF1aXR5LXBvcnRmb2xpby9hcnRpY2xlc2hvdy84NDA2MTMxNC5jbXPSAYsBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvamVmZmVyaWVzLWNocmlzLXdvb2QtbGF1bmNoZXMtaW5kaWEtbG9uZy1vbmx5LWVxdWl0eS1wb3J0Zm9saW8vYW1wX2FydGljbGVzaG93Lzg0MDYxMzE0LmNtcw?oc=5,"Fri, 02 Jul 2021 07:00:00 GMT"
Daily trade and turnover - The crypto craze: 4 cryptocurrency facts that'll surprise you - IndiaTimes,https://news.google.com/rss/articles/CBMilQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vd2VhbHRoL2ludmVzdC90aGUtY3J5cHRvLWNyYXplLTQtY3J5cHRvY3VycmVuY3ktZmFjdHMtdGhhdGxsLXN1cnByaXNlLXlvdS9kYWlseS10cmFkZS1hbmQtdHVybm92ZXIvc2xpZGVzaG93Lzg0MDE0NDkxLmNtc9IBAA?oc=5,"Thu, 01 Jul 2021 07:00:00 GMT"
Reliance Just Dial Deal | Here's how VSS Mani built the 'Indian Google' - Moneycontrol,https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL3JydmwtdG8tcGljay1tYWpvcml0eS1zdGFrZS1pbi1qdXN0LWRpYWwtaGVyZXMtaG93LXZzcy1tYW5pLWJ1aWx0LXRoZS1pbmRpYW4tZ29vZ2xlLTcxODQ5MDEuaHRtbNIBmQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL3JydmwtdG8tcGljay1tYWpvcml0eS1zdGFrZS1pbi1qdXN0LWRpYWwtaGVyZXMtaG93LXZzcy1tYW5pLWJ1aWx0LXRoZS1pbmRpYW4tZ29vZ2xlLTcxODQ5MDEuaHRtbC9hbXA?oc=5,"Fri, 16 Jul 2021 07:00:00 GMT"
"For the first time, Saudi women stand guard in Mecca during hajj - Sea of change - IndiaTimes",https://news.google.com/rss/articles/CBMimwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9pbnRlcm5hdGlvbmFsL3dvcmxkLW5ld3MvZm9yLXRoZS1maXJzdC10aW1lLXNhdWRpLXdvbWVuLXN0YW5kLWd1YXJkLWluLW1lY2NhLWR1cmluZy1oYWpqL3NlYS1jaGFuZ2Uvc2xpZGVzaG93Lzg0NjQwNjQ0LmNtc9IBAA?oc=5,"Thu, 22 Jul 2021 07:00:00 GMT"
Indian Air Force's Sarang aerobatic team to perform in Russia with 'Dhruv' helicopters - Aerobatic maneuvers - IndiaTimes,https://news.google.com/rss/articles/CBMipwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9kZWZlbmNlL2luZGlhbi1haXItZm9yY2VzLXNhcmFuZy1hZXJvYmF0aWMtdGVhbS10by1wZXJmb3JtLWluLXJ1c3NpYS13aXRoLWRocnV2LWhlbGljb3B0ZXJzL2Flcm9iYXRpYy1tYW5ldXZlcnMvc2xpZGVzaG93Lzg0NjEwMDIyLmNtc9IBAA?oc=5,"Wed, 21 Jul 2021 07:00:00 GMT"
"'Recharge now, pay later': Reliance Jio launches 'emergency data loan’ facility. Here's how to avail | Today News - Mint",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL3JlbGlhbmNlLWppby1sYXVuY2hlcy1lbWVyZ2VuY3ktZGF0YS1sb2FuLWZhY2lsaXR5LWhlcmUtcy1ob3ctdG8tYXZhaWwtMTE2MjUyOTA4MjU2NTMuaHRtbNIBggFodHRwczovL3d3dy5saXZlbWludC5jb20vbmV3cy9pbmRpYS9yZWxpYW5jZS1qaW8tbGF1bmNoZXMtZW1lcmdlbmN5LWRhdGEtbG9hbi1mYWNpbGl0eS1oZXJlLXMtaG93LXRvLWF2YWlsL2FtcC0xMTYyNTI5MDgyNTY1My5odG1s?oc=5,"Sat, 03 Jul 2021 07:00:00 GMT"
Why Reliance is buying JustDial » Capitalmind - Better Investing - Capitalmind,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vcHJlbWl1bS5jYXBpdGFsbWluZC5pbi8yMDIxLzA3L3JlbGlhbmNlLWp1c3RkaWFsLWRlYWwtc2ltcGxlLWV4cGxhaW5lci_SAQA?oc=5,"Thu, 22 Jul 2021 07:00:00 GMT"
"Axis Bank, Tata Motors, L&T and other top stocks to watch out for on July 27 - Business Insider India",https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vc3RvY2stbWFya2V0L25ld3MvYXhpcy1iYW5rLXRhdGEtbW90b3JzLWxhbXB0LWFuZC1vdGhlci10b3Atc3RvY2tzLXRvLXdhdGNoLW91dC1mb3Itb24tanVseS0yNy9zbGlkZWxpc3QvODQ3ODAzODIuY21z0gGUAWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5pbi9zdG9jay1tYXJrZXQvbmV3cy9heGlzLWJhbmstdGF0YS1tb3RvcnMtbGFtcHQtYW5kLW90aGVyLXRvcC1zdG9ja3MtdG8td2F0Y2gtb3V0LWZvci1vbi1qdWx5LTI3L3NsaWRlbGlzdC84NDc4MDM4Mi5jbXM?oc=5,"Tue, 27 Jul 2021 07:00:00 GMT"
